author,werk,kapitel,vers,text
Corpus_cpg-2091,Übersetzung (Deutsch): Über die Menschwerdung des Logos und dessen leibliche Erscheinung unter uns (BKV),1.,1,"S. 602Im vorausgehenden haben wir aus der Menge der Fragen bezüglich des heidnischen Götzenwahnes und Aberglaubens wenigstens einige wenige zur Genüge erörtert, so die Frage, wie man im Anfang auf diese Verirrungen kam und wie die Menschen aus ihrer Bosheit heraus sich ihren Götzenkult ersannen. Doch haben wir mit Gottes Gnade auch schon über den göttlichen Logos des Vaters einige wenige Andeutungen gemacht und über seine allumfassende Vorsehung und Macht und gezeigt, daß der gütige Vater durch ihn alles anordnet, alles von ihm Bewegung und in ihm Leben erhält. Nun wohlan, Glücklicher und wahrer Christusjünger1, im folgenden wollen wir, dem frommen Glauben treu, auch die Fragen von der Menschwerdung des Logos behandeln und uns klar werden über seine göttliche Erscheinung unter uns, auf welche die Juden lästern, die Heiden höhnen, die wir aber anbeten. So soll dann die äußere Erniedrigung des Logos dir geradezu Anlaß geben zu einer noch größeren und höheren Ehrfurcht gegen ihn. Denn je mehr er den Ungläubigen zum Gespötte ist, desto schlagender führt er den Beweis für seine Gottheit, weil er das als möglich offenbart, was Menschen unmöglich und darum unbegreiflich finden, weil er in seiner Güte das ehrenhaft macht, was Menschen als anstößig verspotten, weil er in seiner Macht das als göttlich erweist, was die Menschen in ihrer Weisheit als menschliche Schwächen verhöhnen, insofern er den Götzenwahn mit seiner vermeintlichen Erniedrigung am Kreuze zerstört und die Spötter und Ungläubigen unvermerkt bekehrt, so daß sie seine Gottheit und Macht anerkennen. Zur Erläuterung dessen ist es angezeigt, an das bereits Gesagte zu erinnern, damitS. 603du auch den Grund der in einem Leibe erfolgten Erscheinung des so großen und erhabenen Logos des Vaters einsehen könnest und nicht etwa meinst, der Heiland hätte dem Naturgesetz zufolge einen Leib getragen; vielmehr sollst du erkennen, daß er, obschon unkörperlich von Natur und Logos, gleichwohl gehorsam der Menschenfreundlichkeit und Güte seines Vaters um unseres Heiles willen im Menschenleibe uns erschienen ist."
Corpus_cpg-2091,Übersetzung (Deutsch): Über die Menschwerdung des Logos und dessen leibliche Erscheinung unter uns (BKV),1.,,"Es empfiehlt sich aber, bei einer diesbezüglichen Erörterung zuerst von der Schöpfung der Welt zu reden und von ihrem schöpferischen Gott, um so auch ihre Erneuerung durch den Logos, der sie im Anfange geschaffen hat, recht würdigen zu können. Denn man wird keinen Widerspruch darin finden, wenn der Vater die Erlösung der Welt in dem bewerkstelligt hat, durch den er sie auch erschaffen."
Corpus_cpg-2091,Übersetzung (Deutsch): Über die Menschwerdung des Logos und dessen leibliche Erscheinung unter uns (BKV),1.,1,"S. 602Im vorausgehenden haben wir aus der Menge der Fragen bezüglich des heidnischen Götzenwahnes und Aberglaubens wenigstens einige wenige zur Genüge erörtert, so die Frage, wie man im Anfang auf diese Verirrungen kam und wie die Menschen aus ihrer Bosheit heraus sich ihren Götzenkult ersannen. Doch haben wir mit Gottes Gnade auch schon über den göttlichen Logos des Vaters einige wenige Andeutungen gemacht und über seine allumfassende Vorsehung und Macht und gezeigt, daß der gütige Vater durch ihn alles anordnet, alles von ihm Bewegung und in ihm Leben erhält. Nun wohlan, Glücklicher und wahrer Christusjünger1, im folgenden wollen wir, dem frommen Glauben treu, auch die Fragen von der Menschwerdung des Logos behandeln und uns klar werden über seine göttliche Erscheinung unter uns, auf welche die Juden lästern, die Heiden höhnen, die wir aber anbeten. So soll dann die äußere Erniedrigung des Logos dir geradezu Anlaß geben zu einer noch größeren und höheren Ehrfurcht gegen ihn. Denn je mehr er den Ungläubigen zum Gespötte ist, desto schlagender führt er den Beweis für seine Gottheit, weil er das als möglich offenbart, was Menschen unmöglich und darum unbegreiflich finden, weil er in seiner Güte das ehrenhaft macht, was Menschen als anstößig verspotten, weil er in seiner Macht das als göttlich erweist, was die Menschen in ihrer Weisheit als menschliche Schwächen verhöhnen, insofern er den Götzenwahn mit seiner vermeintlichen Erniedrigung am Kreuze zerstört und die Spötter und Ungläubigen unvermerkt bekehrt, so daß sie seine Gottheit und Macht anerkennen. Zur Erläuterung dessen ist es angezeigt, an das bereits Gesagte zu erinnern, damitS. 603du auch den Grund der in einem Leibe erfolgten Erscheinung des so großen und erhabenen Logos des Vaters einsehen könnest und nicht etwa meinst, der Heiland hätte dem Naturgesetz zufolge einen Leib getragen; vielmehr sollst du erkennen, daß er, obschon unkörperlich von Natur und Logos, gleichwohl gehorsam der Menschenfreundlichkeit und Güte seines Vaters um unseres Heiles willen im Menschenleibe uns erschienen ist."
Corpus_cpg-2091,Übersetzung (Deutsch): Über die Menschwerdung des Logos und dessen leibliche Erscheinung unter uns (BKV),1.,,"Es empfiehlt sich aber, bei einer diesbezüglichen Erörterung zuerst von der Schöpfung der Welt zu reden und von ihrem schöpferischen Gott, um so auch ihre Erneuerung durch den Logos, der sie im Anfange geschaffen hat, recht würdigen zu können. Denn man wird keinen Widerspruch darin finden, wenn der Vater die Erlösung der Welt in dem bewerkstelligt hat, durch den er sie auch erschaffen."
Corpus_cpg-2091,Übersetzung (Deutsch): Über die Menschwerdung des Logos und dessen leibliche Erscheinung unter uns (BKV),1.,1,"S. 602Im vorausgehenden haben wir aus der Menge der Fragen bezüglich des heidnischen Götzenwahnes und Aberglaubens wenigstens einige wenige zur Genüge erörtert, so die Frage, wie man im Anfang auf diese Verirrungen kam und wie die Menschen aus ihrer Bosheit heraus sich ihren Götzenkult ersannen. Doch haben wir mit Gottes Gnade auch schon über den göttlichen Logos des Vaters einige wenige Andeutungen gemacht und über seine allumfassende Vorsehung und Macht und gezeigt, daß der gütige Vater durch ihn alles anordnet, alles von ihm Bewegung und in ihm Leben erhält. Nun wohlan, Glücklicher und wahrer Christusjünger1, im folgenden wollen wir, dem frommen Glauben treu, auch die Fragen von der Menschwerdung des Logos behandeln und uns klar werden über seine göttliche Erscheinung unter uns, auf welche die Juden lästern, die Heiden höhnen, die wir aber anbeten. So soll dann die äußere Erniedrigung des Logos dir geradezu Anlaß geben zu einer noch größeren und höheren Ehrfurcht gegen ihn. Denn je mehr er den Ungläubigen zum Gespötte ist, desto schlagender führt er den Beweis für seine Gottheit, weil er das als möglich offenbart, was Menschen unmöglich und darum unbegreiflich finden, weil er in seiner Güte das ehrenhaft macht, was Menschen als anstößig verspotten, weil er in seiner Macht das als göttlich erweist, was die Menschen in ihrer Weisheit als menschliche Schwächen verhöhnen, insofern er den Götzenwahn mit seiner vermeintlichen Erniedrigung am Kreuze zerstört und die Spötter und Ungläubigen unvermerkt bekehrt, so daß sie seine Gottheit und Macht anerkennen. Zur Erläuterung dessen ist es angezeigt, an das bereits Gesagte zu erinnern, damitS. 603du auch den Grund der in einem Leibe erfolgten Erscheinung des so großen und erhabenen Logos des Vaters einsehen könnest und nicht etwa meinst, der Heiland hätte dem Naturgesetz zufolge einen Leib getragen; vielmehr sollst du erkennen, daß er, obschon unkörperlich von Natur und Logos, gleichwohl gehorsam der Menschenfreundlichkeit und Güte seines Vaters um unseres Heiles willen im Menschenleibe uns erschienen ist."
Corpus_cpg-2091,Übersetzung (Deutsch): Über die Menschwerdung des Logos und dessen leibliche Erscheinung unter uns (BKV),1.,,"Es empfiehlt sich aber, bei einer diesbezüglichen Erörterung zuerst von der Schöpfung der Welt zu reden und von ihrem schöpferischen Gott, um so auch ihre Erneuerung durch den Logos, der sie im Anfange geschaffen hat, recht würdigen zu können. Denn man wird keinen Widerspruch darin finden, wenn der Vater die Erlösung der Welt in dem bewerkstelligt hat, durch den er sie auch erschaffen."
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,"S. 523Das zweiteilige Jugendwerk des hl. Athanasius „Gegen die Heiden“ (κατὰ Ἑλλήνων - contra gentes, MPG XXV, 1-96) und „Über die Menschwerdung des Logos und dessen leibliche Erscheinung unter uns“ (περὶ τῆς ἐνανθρωπήσεως τοῦ λόγου καὶ τῆς διὰ σώματος πρὸς ἡμᾶς ἐπιφανείας αὐτοῦ - de incarnatione Verbi, MPG XXV, 96-198) ist eine Apologie des Christentums gegen das Heidentum und Judentum. In der ersten Schrift wird das Heidentum in seiner Verkommenheit und Torheit bloßgestellt und verurteilt und dem heidnischen Götzenwahn gegenüber der christliche Monotheismus als allein vernünftig und heilsnotwendig begründet. Im zweiten Teilwerk wird das christliche Mysterium des Heils in der „Menschwerdung des Logos“ erläutert, als vernunftgerecht dargelegt und gegen heidnische und jüdische Einwände verteidigt."
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,"Die beiden Schriften alseinWerk anzusprechen und zu behandeln, dazu berechtigen ihre gegenseitigen formellen und inhaltlichen Beziehungen: „Über die Menschwerdung“ stellt im ersten Kapitel ausdrücklich die Überleitung vom ersten zum zweiten Buch her und gibt außerdem wiederholt ähnliche Rückverweisungen (in cc. 4. 11) zu lesen. Der Autor der ersten Schrift „Gegen die Heiden“ kündigt aber gleich in seiner Einleitung (c. 1) auch eine Abhandlung über ein speziell christologisches Thema an, die er tatsächlich erst im zweiten Buch liefert. Daraus erhellt, daß die beiden Schriften von Anfang an auch inhaltlich aufeinander angelegt sind."
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,"EineApologie des Christentumsim strengen Sinn stellt das Werk dar, insofern es einmal die charakteristische Zweiteilung der Apologie enthält: den Angriff auf die gegnerische Position und die Verteidigung der eigenen, sodann auch die doppelte Bestimmung hat, einem bereits christlichen Leserkreis eineS. 524noch notwendige weitere Belehrung zu geben, wie auch dem Christentum noch Fernstehende über die Wahrheit aufzuklären und für Christus zu gewinnen."
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,1,"Die zwei Abhandlungen sind nämlich nicht an einen bestimmten Freund Makarius1adressiert, sondern an einen weiteren, und zwar zunächst2an einenchristlichenLeserkreis, der allerdings noch einer Unterweisung und Befestigung im Glauben bedarf: Der Adressat wird wiederholt (contra gentes cc. 1. 47; de incarnatione cc. 1. 56) als μακάριος und φιλόχριστος angeredet, und die Angaben des Athanasius über den Zweck seines Schreibens (im Schlußabschnitt von contra gentes c. 1 sowie in de incarnatione c.1) stellen außer jeden Zweifel, daß der Leser desselben sich bereits zum Christentum bekehrt hat. Anderseits sollte das Werk wohl auch einem noch außenstehenden Leserpublikum zugänglich werden. Zu solcher Annahme rieten schon die einläßliche Bloßstellung des Götzendienstes und die wiederholte Aufforderung zum Schriftstudium (contra gentes c. 1; de incarnatione c. 57. u. ö.) und raten mehr noch einzelne Stellen der einen wie der anderen Schrift: In contra gentes c.1 stößt der Leser auf die Warnung, „die bei uns vorgetragene Lehre geringzuschätzen oder den Glauben an Christus für unvernünftig zu halten“. In c.21 werden durchweg die Heiden direkt angeredet. In de incarnatione ergeht an den Leser wiederholt (cc. 28. 55) der Appell, sich zum christlichen Glauben zu bekennen und seine Vorurteile aufzugeben.3"
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,4,"Die Herkunft dieser doppelgliedrigen Apologie vonS. 525Athanasius wurde vorübergehend mit ganz unzulässigen Gründen bezweifelt und bestritten, von einer besonnenen Kritik aber sichergestellt.4"
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,"Entstanden ist das „Jugendwerk“ des Athanasius wohl vor dem Auftauchen der arianischen Streitigkeiten und jedenfalls vor dem Nizänum, mit ziemlicher Sicherheit ca. 320. Der alexandrinische Diakon wäre dann bei seiner Abfassung etwa 25 Jahre alt gewesen."
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,5,"Bei der Bestimmung des Abfassungsortes wird man auf Ägypten und näherhin auf Alexandria weisen müssen. Die Bemerkung in contra gentes c. 1: „Da wir aber die Traktate der Lehrer augenblicklich nicht zur Hand haben, so müssen wir das, was wir von jenen gelernt haben, dir mitteilen und schreiben“, spricht nicht ernsthaft dagegen. K. Hoß5beurteilte sie einfach als „eine ungeschickte Motivierung des eigenen schriftstellerischen Unternehmens“ und meint, „es dürfte kaum möglich sein, dieser“ - ziemlich belanglosen - „Stelle einen vernünftigen Sinn abzugewinnen“. - Indes darf man mit Grund annehmen, daß Athanasius mit der zitierten Äußerung sich kommunikativ in die Lage des Adressaten dachte. Unmittelbar zuvor schreibt er ja, wer in der Lage sei, nebst den heiligen Büchern auch die Väterschriften studieren zu können, werde erwünschten Aufschluß finden und zur Erkenntnis der Wahrheit gelangen. Nun bedarf aber doch nicht Athanasius erst noch solcher Erkenntnis und damit eines weiteren „Väter“studiums, sondern sein Leser. Ihm, der hierzu die „Vätertraktate“ benötigte, aber solche nicht zur Verfügung hat, will er nun in mitfolgender Schrift einen Ersatz dafür liefern."
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,6,"Mit diesen zwei Traktaten hat Athanasius zweifellos einen wertvollen Beitrag zur apologetischen Literatur geliefert. Mögen auch beide an Weitschweifigkeit und lästigen Wiederholungen leiden, gelegentlich auchS. 526wenig gelungene Bilder und Vergleiche bringen oder eine klare Gedankenabfolge missen lassen, - stilistisch gewertet, zählen sie doch zu den besten Arbeiten des Alexandriners, und sachlich betrachtet, mangelt ihnen kaum ein wesentliches apologetisches Beweismoment. „Über die Menschwerdung“ darf geradezu als „die klassische Darstellung der altkirchlichen Erlösungslehre“ bezeichnet werden.6"
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,Der Übersicht halber schicken wir einedetailliertere Inhaltsangabefür die zwei Schriften voraus:
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,"Die lateinische Übersetzung des Ambrosius von Kamaldoli trug erstmals die irrige Aufschrift: Athanasii Alexandrini episcopi contra gentiles liber primus adMacariumAlexandrinae eoclesiae presbyterum. Sie ist aber sicher auf ein Mißverständnis der Anrede in c. 1 .(ὦ μακάριε) zurückzuführen. Die ganz analoge Anrede in de incarnatione c. 1 .(μακάριε καὶ ἀληθῶς φιλόχριστε) verbietet allein schon, an einen Adressaten mit dem Eigennamen „Makarius“ zu denken.↩"
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,"K. Hoß (Studien über das Schrifttum und die Theologie des Athanasius, Freiburg 1899, S. 6) denkt sich - sicher mit Unrecht - als erste Adressaten nichtchristliche Leser.↩"
Corpus_cpg-2091,"Kommentar (Deutsch): Einleitung zu ""Gegen die Heiden"" und ""Über die Menschwerdung""",Einleitung,,"Besonders von A.. Stülcken (Athanasiana, Literar- und dogmengeschichtliche Untersuchungen. Leipzig 1899. SS. 1-23) und K. Hoß (a. a. O. SS. 1- 95). Hoß' sichere Urteile und Ergebnisse wurden für unsere „Einleitung“ vor allem berücksichtigt und angenommen.↩"
